medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
253F71A0201F800FE5F1F796DE843C65,0BE5CA0072B5BE91AE043448F51AEAE6,VTS,1,,2013-02-09 17:07:00,2013-02-09 17:21:00,5,840,3.10,-73.982918,40.756203,-73.976006,40.782211
874B24DA5769D8B22F4136FF55361C45,E01173215F32D249D3BB5C802F4CEF4D,VTS,1,,2013-02-09 17:00:00,2013-02-09 17:10:00,2,600,2.86,-73.959511,40.771263,-73.973495,40.7439
0399AE27CC8809B4655FEEB775CB2D86,CC0F01DBEE1E959950FC1CA073F34EC8,VTS,1,,2013-02-09 16:56:00,2013-02-09 17:10:00,1,840,1.95,-73.974808,40.763638,-73.992401,40.747017
90BA550DFB07E62AB9A4B6D6AE93DA60,BCF10DAEFE783A161D2EC51856D4214C,VTS,1,,2013-02-07 07:45:00,2013-02-07 07:55:00,1,600,1.38,-73.976959,40.75227,-73.976074,40.762943
6F43262CC0C66F560B4D6AF14F4F16E2,827E55C0D45A7D1CDB59255AE093D84D,VTS,1,,2013-02-07 07:27:00,2013-02-07 07:42:00,2,900,2.59,-73.968048,40.760418,-73.978279,40.758877
4451D3A1843B997DE775D81C264B6540,F568FDB38776FE2D179D24D3259AB26F,VTS,1,,2013-02-07 07:55:00,2013-02-07 07:59:00,1,240,.50,-73.964676,40.771664,-73.967484,40.766125
DE199DCD4B9B99E6E87D69BC16A49FA3,C8669DB704DDF4A363BE6080D804ABDE,VTS,1,,2013-02-09 17:06:00,2013-02-09 17:10:00,1,240,.79,-73.957664,40.769886,-73.96302,40.762783
7FFC76228D428BABC160BC38704A4DA8,F5FCB0A6C0439A315E2BF78443264470,VTS,1,,2013-02-04 19:00:00,2013-02-04 19:22:00,1,1320,4.15,-73.990875,40.744019,-73.953285,40.730301
FC805E84C89D029E259908329C0487DA,C10314E55D7438556835BB27902A3D33,VTS,1,,2013-02-09 17:29:00,2013-02-09 17:51:00,5,1320,5.50,-73.986649,40.750137,-73.959732,40.808517
849E486825860106403FB991A763BCC3,1E9097F7A5E04AF47079C6C8E043C29E,VTS,1,,2013-02-07 08:12:00,2013-02-07 08:22:00,1,600,1.18,-74.007736,40.732407,-73.992126,40.735474
DF85538DFDC1347EB6A42B1362077A2D,6AA7AAF0EE260BA17B7CB215D53E9716,VTS,1,,2013-02-04 18:39:00,2013-02-04 18:43:00,2,240,.71,-73.952377,40.77824,-73.948494,40.773983
0F4F37BD350617DCEE527C3FCDF5F3EC,1F58F3EAFDD6011126C7245005B9DB42,VTS,1,,2013-02-07 07:08:00,2013-02-07 07:13:00,2,300,.81,-74.009743,40.718754,-74.005615,40.721996
3A1D9BCB8DFC7BA5CB54031E30BD697F,47D527C78776FED27ADBD8CDD9AB3262,VTS,1,,2013-02-09 18:00:00,2013-02-09 18:03:00,1,180,.53,-73.985153,40.763596,-73.981979,40.770573
33955A2FCAF62C6E91A11AE97D96C99A,91DC8FCF190C4287DEE20BBC0929BE0F,VTS,1,,2013-02-07 08:16:00,2013-02-07 08:27:00,5,660,1.63,-73.965263,40.771835,-73.980965,40.757637
38D4ECB2EBC1466DE300DAC1C301C3E1,2B85657749013951AA5E4A8DF5A25B28,VTS,1,,2013-02-07 08:02:00,2013-02-07 08:14:00,1,720,2.04,-73.978157,40.763264,-73.952423,40.768753
884428E2A1ADA251F199914C8A23616E,207F9B6847098F2E5CD54B5BAC7813E6,VTS,1,,2013-02-04 19:10:00,2013-02-04 19:29:00,5,1140,10.28,-73.790695,40.64341,-73.861809,40.737801
098FF67267798F397F82E0922FA70FAB,576BE755EFCFEE34F78EB4BB80E461BA,VTS,1,,2013-02-07 08:04:00,2013-02-07 08:13:00,4,540,1.48,-73.958664,40.778282,-73.971008,40.760731
479B5CA7ABDC8CADA9F88A31B40880A1,DB8834A033FDAF5C50B3BC883823CF50,VTS,1,,2013-02-04 19:02:00,2013-02-04 19:21:00,1,1140,4.04,-73.984138,40.769615,-74.005325,40.720978
C203AFF474B905666AB6161750FA374A,7F3F43726826A7948D54642E43AC4686,VTS,1,,2013-02-04 19:10:00,2013-02-04 19:14:00,2,240,.97,-73.98687,40.725288,-73.985504,40.73513
80497F6496CD74E2F738C15EA6D33BCE,9B98EC04ED769E7AD7D25243A3A8796B,VTS,1,,2013-02-04 19:09:00,2013-02-04 19:14:00,5,300,1.26,-73.984108,40.743816,-73.974258,40.751865
0B5762980CCBE45614FD401338AD890A,084BEA6D22BB8589234B589E01D00BF1,VTS,1,,2013-02-07 07:07:00,2013-02-07 07:15:00,1,480,2.33,-73.956879,40.783516,-73.953064,40.807541
063BFA09A87028D808DB136E81356B59,6AF87E242105241F5BD2E49DD357D747,VTS,1,,2013-02-07 07:16:00,2013-02-07 07:19:00,1,180,.53,-73.977654,40.752113,-73.984688,40.755203
39FE84FF41781712E19464B3B5E21944,3DAFA7B4E6D60899E80B68A476962E93,VTS,1,,2013-02-07 07:45:00,2013-02-07 07:46:00,1,60,.40,-73.97744,40.756023,-73.974739,40.759354
9C34910D26A3CBBC48D309CEA303A1B7,30C7074474685D40D28511359EC4B091,VTS,1,,2013-02-07 07:58:00,2013-02-07 08:13:00,6,900,1.28,-73.961098,40.769516,-73.963295,40.769142
D0430419DC3C5267246A8FAE58C47CED,980204901F4F45BD7EAD1D722FEEFB7B,VTS,1,,2013-02-04 18:51:00,2013-02-04 18:57:00,1,360,1.13,-74.005203,40.718609,-73.994835,40.731499
4821989F782D546036A9B80AF7889106,FDBE8F72D3C5BD8CADFCDD3257D6B6E4,VTS,1,,2013-02-09 17:10:00,2013-02-09 17:13:00,1,180,.14,-73.987289,40.745125,-73.981598,40.742493
0DED9949E49B2837FA4C616BC36EEBFE,CE99D842C48216A8778D784DBED5EE25,VTS,1,,2013-02-09 17:04:00,2013-02-09 17:11:00,5,420,1.64,-73.9758,40.757359,-73.95787,40.770306
84C5F6C940C24C55D8D7C75F3F75F14F,61B5C306DAC6E6F83079F02CF6AFE99E,VTS,1,,2013-02-09 16:48:00,2013-02-09 16:58:00,5,600,1.43,-74.000717,40.758286,-73.988228,40.748348
34B7F35279DC6C79B6636E58C807C897,1E24B96D8953EDCEB1C3E6BDE8277DAC,VTS,1,,2013-02-07 07:54:00,2013-02-07 08:03:00,1,540,1.48,-73.956612,40.767208,-73.95031,40.783768
4045D62F809EDC46C828FF2065961F10,4460BA19D548370C8F150FCDF3372D56,VTS,1,,2013-02-09 16:51:00,2013-02-09 17:00:00,5,540,1.28,-73.995255,40.740204,-73.994202,40.729309
2EAB3EE0426EBF0614A01F2F62203BC3,637E74037ABBE538319DCD082DA27589,VTS,1,,2013-02-04 18:45:00,2013-02-04 19:09:00,1,1440,3.14,-73.970253,40.758614,-74.000443,40.738071
6FC85A1A4C9E9824D0D1A10532166A81,DCEC660967D86477A1AD47AB84A4C1A0,VTS,1,,2013-02-07 07:01:00,2013-02-07 07:38:00,1,2220,15.83,-73.785973,40.641727,-73.960381,40.640308
A7451B1FCC3869942789495ADAAB75D8,C2E51D70A515F24EF07EBF4EE276498B,VTS,1,,2013-02-07 07:20:00,2013-02-07 07:37:00,1,1020,3.07,-73.95047,40.775562,-73.984871,40.760201
079027FB3402253C1EB657F493FBF50D,7D141642174DB1D577C227EBED9C68D7,VTS,1,,2013-02-07 07:47:00,2013-02-07 08:01:00,1,840,2.38,-73.993965,40.737141,-73.978554,40.764606
5532D7C50F9AE6F78FEF285B772BC293,50EF44408884A240680375E5F879C44D,VTS,1,,2013-02-04 19:19:00,2013-02-04 19:24:00,6,300,1.18,-73.990845,40.733997,-74.003555,40.729221
BA34210DAECCFED1B8FFBB0372994B45,E103689D43224E36E12C9BD28A8D8137,VTS,1,,2013-02-07 07:26:00,2013-02-07 07:33:00,5,420,1.03,-73.976738,40.764519,-73.962181,40.759922
1D426A1D4A9DFFACBEB26889355C567F,E4A68B66CA72899759EA6E2115C5C0A3,VTS,1,,2013-02-07 08:23:00,2013-02-07 08:26:00,6,180,.76,-73.992561,40.749371,-73.989838,40.741856
E2F88215955DD0B4EEB2DE7265A2DA80,0C108D2E915CDA8447F223F4777E85D2,VTS,1,,2013-02-09 15:55:00,2013-02-09 16:08:00,1,780,4.10,-73.987343,40.733158,-73.950241,40.783974
4BAC2FBB8579978026CF09E4AC3C101D,5D7AC67A33FC4F1B593A0AB418416674,VTS,1,,2013-02-09 15:58:00,2013-02-09 16:08:00,1,600,2.14,0,0,0,0
7DD2257109C687B71E88AF98187D8F10,9D5F4C4B01DAC9C86B17751BD8D23421,VTS,1,,2013-02-09 16:09:00,2013-02-09 16:16:00,1,420,1.26,-74.00618,40.734264,-73.990318,40.738235
ED37C74EBBC22A6BDB408F3590DA5229,2C35FC92097A8BEDDF1F3FC30AD88C35,VTS,1,,2013-02-04 18:56:00,2013-02-04 19:05:00,3,540,1.61,-73.95755,40.776943,-73.96685,40.758968
878C0F5D806D720CBFB0EA42FD7FC172,1DF12E1796FCA5041F6F0F17F6A8D045,VTS,1,,2013-02-04 18:00:00,2013-02-04 18:22:00,1,1320,3.55,-73.999512,40.725182,-73.971443,40.763523
94A3B588A3B481618BFFA8461DB1FB78,A3DD640638BF20B07E548520B7786155,VTS,1,,2013-02-09 17:08:00,2013-02-09 17:24:00,1,960,3.37,-73.954117,40.778893,-73.982857,40.742001
8602C683EF20BE73168B5B4657F655A2,9B09374661D85486F5CF27E0C24DA01C,VTS,1,,2013-02-07 07:31:00,2013-02-07 07:44:00,1,780,2.38,-73.955559,40.776741,-73.978577,40.756386
10EA3DEEC4CBFDF56C7B972337E052DB,28A610C2B716334756EDDE2DD58A3074,VTS,1,,2013-02-07 07:52:00,2013-02-07 07:55:00,1,180,.70,-73.977348,40.741405,-73.975151,40.747944
DC4867C1F2D5D29864418704C0012D64,946438FB059349E669781CE23362A176,VTS,1,,2013-02-07 08:08:00,2013-02-07 08:16:00,5,480,.99,-73.974815,40.763092,-73.976662,40.752186
3D2C71410E1F40D9D485168C96925826,7E9E12B2C9215CCF5C567DA505C24D39,VTS,1,,2013-02-07 07:38:00,2013-02-07 07:45:00,5,420,1.40,-73.999832,40.738426,-73.979263,40.728191
9B739FB2DA1CCDE9F8A549D92EF3F328,90A1789D8AD085EAB37AECCFC2055B9B,VTS,1,,2013-02-09 17:25:00,2013-02-09 17:42:00,5,1020,8.53,-73.870918,40.773586,-73.982208,40.746574
A48E6C5EFF438FEA00332AF94FEDF36A,B110D1BE2F5912F454C9AD52619FB9DA,VTS,1,,2013-02-09 17:47:00,2013-02-09 17:50:00,1,180,.57,-73.960411,40.798115,-73.966782,40.80521
4CF1844ACD94BB5936B1774FC8B671C2,9F430BB17904B5915F7A790EF5960874,VTS,1,,2013-02-07 08:20:00,2013-02-07 08:23:00,1,180,.59,-74.013985,40.714008,-74.012901,40.718231
39BD7400503835BEB986C87B722944C3,83C4C0F5884339B4A234765981686972,VTS,1,,2013-02-07 08:21:00,2013-02-07 08:26:00,5,300,.86,-73.982475,40.762978,-73.984146,40.755268
9406D2C34715E1DA10AD4D4DDADF4DA5,D14AE61DFB5E4830B3B2FF5B7959209E,VTS,1,,2013-02-07 07:10:00,2013-02-07 07:18:00,1,480,1.74,-73.974083,40.750465,-73.955589,40.764236
2A206801A42E7E225C917753FC0DD27D,A029A2C7A7608A2919417A489C04FF11,VTS,1,,2013-02-04 18:39:00,2013-02-04 18:46:00,1,420,.73,-73.990791,40.747967,-73.984314,40.754906
CDD5FEE98453AA7988C3478FB9EC2582,CD7C994A5528CCD63EBCD6821693E3CB,VTS,1,,2013-02-07 07:53:00,2013-02-07 08:05:00,5,720,1.24,-73.984894,40.764351,-73.969688,40.762108
ABF28742E7EE5B3142F67B6FC2191EDD,243FFB0D62C89903312585CFE37FBF11,VTS,1,,2013-02-04 18:59:00,2013-02-04 19:10:00,2,660,1.89,-73.994965,40.739746,-73.994034,40.720428
67DEEE68E3570467630372DF03F23AF1,EE070BEEA1B6265B31849B7961A9FD3E,VTS,1,,2013-02-07 07:59:00,2013-02-07 08:04:00,2,300,.98,-73.963715,40.76498,-73.957443,40.776035
1E76B5DCA3A19D03B0FB39BCF2A2F534,559D7FA38E9512A2CFA0E54E6E15A2CF,VTS,1,,2013-02-09 17:29:00,2013-02-09 17:38:00,6,540,2.40,-73.997208,40.756908,-73.97464,40.784225
AC496252AF3119662DEDBFD24A70E83B,D8C30F3302975DE509008CD20BC4BB09,VTS,1,,2013-02-07 07:48:00,2013-02-07 07:57:00,1,540,1.40,-73.961693,40.795738,-73.976067,40.781208
CBA5D3BBB139D794BBAAC0AAFB0846AF,4A00C93FCE54DEFC008095A55AE7567E,VTS,1,,2013-02-07 07:07:00,2013-02-07 07:22:00,1,900,7.39,-73.959953,40.773514,-74.007858,40.704807
50445D96CEF9AFFD9AE89F5C587D5FBE,DE44C3AE868770C7AEC0D3BBF59959CD,VTS,1,,2013-02-07 07:39:00,2013-02-07 07:59:00,6,1200,3.58,-73.965942,40.794983,-73.973526,40.756851
39A60F14324688F6BB35EE079D492156,0E80A34A9CFDDE4784B2A6BAB5472454,VTS,1,,2013-02-07 07:55:00,2013-02-07 07:59:00,1,240,.66,-73.98204,40.771954,-73.981178,40.779556
BF8BB94FEEB5C6D1F499351E960EF92A,EB34335645E9AE17C52A33713A05047C,VTS,1,,2013-02-04 18:47:00,2013-02-04 18:52:00,1,300,1.58,-73.998703,40.760185,-73.99752,40.745766
824E7B72DA09B09C25AF8EAD2E6C88A4,D4DBA217F30F07BEDAF34782016E902B,VTS,1,,2013-02-07 07:20:00,2013-02-07 07:33:00,1,780,4.89,-73.983749,40.726978,-74.013542,40.715145
CE94E2E88748CF5B43C011F0B0F6CA82,935EAF8A8AF8F8AE31FB64BABFD47263,VTS,1,,2013-02-04 19:06:00,2013-02-04 19:10:00,1,240,.93,-73.968346,40.767628,-73.959023,40.772511
C371E40192DC945C026CA9539CAC6B74,AE2D01D9C35808E8F89EF08BB2C250D7,VTS,1,,2013-02-07 07:39:00,2013-02-07 08:01:00,6,1320,6.27,-73.955917,40.764256,-73.952759,40.819153
73920460319BC1AAFED72C4C8A23D114,8E9E8F5F902D19C20153C5F98F61E14E,VTS,1,,2013-02-07 07:52:00,2013-02-07 08:05:00,2,780,1.68,-73.959618,40.762642,-73.976395,40.757694
A2AFC9C0B840AB40E0DCD3B5F8B9E81A,D65C61ABD7013F8769CFA78559567CD7,VTS,1,,2013-02-09 16:38:00,2013-02-09 16:42:00,1,240,1.47,-73.954155,40.778618,-73.954155,40.778618
42B0E8B050555178CEFE9229C21A20EC,7B5320543FDF24CD491823A23ADDB9A4,VTS,1,,2013-02-07 07:53:00,2013-02-07 08:02:00,1,540,1.85,-73.980675,40.780071,-73.966377,40.768875
8DC84A098D15C57FE44EE63F338EA5D6,5C805D5E970A457B06E29263C14F4C05,VTS,1,,2013-02-04 18:52:00,2013-02-04 19:01:00,1,540,2.06,-73.998444,40.71994,-73.979439,40.743752
47C70790161D0EDFFB9D9547DA91AEAF,E6656C0CBFC5E61E6C3AC94DD5B48856,VTS,1,,2013-02-07 08:17:00,2013-02-07 08:22:00,5,300,.56,-73.955177,40.781174,-73.959129,40.774635
00A74F4CAB098B3A345A580BFCEEA467,A2B580922A9DC7AB01A93189B1C84076,VTS,1,,2013-02-04 19:19:00,2013-02-04 19:25:00,2,360,1.31,-73.975929,40.788017,-73.956879,40.778397
7C11D5DFAE5B898C8C5256F5703C26D4,D96DF2791E35063F89772E17057978ED,VTS,1,,2013-02-04 19:01:00,2013-02-04 19:19:00,5,1080,7.77,-73.885269,40.773029,-73.978798,40.74963
E92E998F4CC0799D8D138259D1B0C561,3214B5B71BCCD0C2719748B5F667604A,VTS,1,,2013-02-07 08:12:00,2013-02-07 08:24:00,1,720,2.54,-73.981071,40.753391,-73.998032,40.723511
05656E0120B5B5A98016D9015A84A2C6,90CF07326407C06E56C1B67837EA90BB,VTS,1,,2013-02-09 16:53:00,2013-02-09 17:06:00,1,780,2.24,-73.969543,40.785042,-73.968887,40.785957
11EAFA84FF6B9F48C6B192AB1728E847,338358062E1510F892C889EBCE9045B9,VTS,1,,2013-02-07 08:08:00,2013-02-07 08:16:00,5,480,1.02,-73.959816,40.779682,-73.954369,40.78981
2CC2417152E8F5A4FD4D2CED69F8770E,4CAB9088C4831FE09A8AD540385ACF7B,VTS,1,,2013-02-09 17:56:00,2013-02-09 18:03:00,5,420,1.06,-74.012848,40.707329,-74.00975,40.719898
F07E8A597F1DF9BB32803DC3D5CB0DC5,7CB64A9AF894044AB445E21BEF08FD7E,VTS,1,,2013-02-07 07:33:00,2013-02-07 07:52:00,1,1140,3.07,-73.984665,40.724541,-74.008034,40.748013
AB0407824CB0F06EF6891BB0BC6B27A3,52E7F74BAEE2DE1F4178B5500C3A4AC3,VTS,1,,2013-02-09 16:03:00,2013-02-09 16:11:00,5,480,2.17,-73.945663,40.780243,-73.972572,40.756611
3EF0ED09AD7FC098FE0693B4B67B16A4,D978E1D8B2313A3010C2718760381CA6,VTS,1,,2013-02-04 19:11:00,2013-02-04 19:28:00,4,1020,3.83,-74.005318,40.722267,-73.991615,40.680927
6AA35559EB2BAD1145C4813C932B94FD,B84A12F272E84885E491FAB3DDE0176C,VTS,1,,2013-02-09 17:33:00,2013-02-09 17:44:00,1,660,2.91,-73.982925,40.742126,-73.958031,40.772148
DFDFCA66490D16E80058AA95BBA80181,444BC209FAE208692C1CD0A96743C6CB,VTS,1,,2013-02-07 08:28:00,2013-02-07 08:34:00,1,360,1.22,-73.988304,40.734577,-73.990906,40.745491
D67C2088BC7EE053BA2743D61446AEC2,62CAAC754A8025415F754415097A7737,VTS,1,,2013-02-09 17:06:00,2013-02-09 17:13:00,1,420,1.31,-73.995773,40.764431,-73.981468,40.768116
CFDD5AEDC5E217EE9EE80F3F8A11EEDB,D83B4F6D6A914FC8133968CE75610F9B,VTS,1,,2013-02-09 17:59:00,2013-02-09 18:03:00,6,240,.83,-73.984795,40.760078,-73.979416,40.765129
D6981DB303359568589744CDAF39237C,705C57332C3A64C0A6B088B01340AEC4,VTS,1,,2013-02-09 17:09:00,2013-02-09 17:12:00,1,180,.79,-73.983902,40.761936,-73.995247,40.743279
8C8C25FDDE34446B139E87459AADB4D1,6E7638CE3DAB8ECB9B95EC38285030CB,VTS,1,,2013-02-07 08:25:00,2013-02-07 08:33:00,1,480,1.19,-73.960289,40.769531,-73.957642,40.779469
93016230D918385B81DBA8E407F1FE2D,D604478123EC6135BCA3E141875F6EA7,VTS,1,,2013-02-04 19:05:00,2013-02-04 19:18:00,2,780,1.30,-73.986755,40.745235,-73.998764,40.734074
00D07524C1482FF5A3CB0932BE29003E,7BBD7E1C61757F8B66F1F478E4D743FD,VTS,1,,2013-02-04 19:17:00,2013-02-04 19:25:00,1,480,1.37,-73.970764,40.764526,-73.975609,40.776779
18277D64AB7983B946BA3B31BC7DA71E,8E8227F3DEBD5EC06D391589EF34DEA9,VTS,1,,2013-02-09 17:42:00,2013-02-09 17:46:00,1,240,1.07,-74.008743,40.713932,-74.01619,40.710052
232840CC49C3846876B29C434104F356,6E6653EA57036E7C9788851F6AAA8792,VTS,1,,2013-02-04 19:20:00,2013-02-04 19:24:00,2,240,.75,-73.972893,40.782536,-73.967949,40.787148
DDD05DEE59E54828574885E4CE569BB9,DF40597CFE7AB40F688723112C5BCB5B,VTS,1,,2013-02-09 17:40:00,2013-02-09 17:53:00,2,780,1.60,-73.980995,40.744732,-74.0056,40.750912
B485E34BC60CB845918C5A2852CA9C66,B708C3D9C585DA84562C509F8B0843B1,VTS,1,,2013-02-04 19:29:00,2013-02-04 19:36:00,4,420,.49,-73.989433,40.752075,-73.993301,40.747135
8D6E013EE49779F8B31F595F1E5F813F,F1886317E623C724DE2C139FD4348F3F,VTS,1,,2013-02-09 17:54:00,2013-02-09 18:00:00,1,360,1.15,-73.979073,40.740505,-73.981049,40.750439
B4C643AC77FAB3130DCE113E4BDE2BFE,3A06A2C453780FA083D5E6DFD146B2DA,VTS,1,,2013-02-07 08:29:00,2013-02-07 08:32:00,5,180,.60,-73.951599,40.778454,-73.956009,40.77198
009D3CCA83486B03FCE736A2F642CBA8,68E0761F7B986FA601D6C721DC0B220A,VTS,1,,2013-02-09 17:43:00,2013-02-09 17:45:00,1,120,.65,0,0,0,0
2D78477497DAD3F7D86C970ACE57533F,048880433AF4B69CEEB7FD7E8E728D9B,VTS,1,,2013-02-07 08:05:00,2013-02-07 08:09:00,1,240,.55,-73.975395,40.751339,-73.983246,40.750881
D225B988186CB582C18391E1FE074B93,4A2A70ABD11461FF4D22B1A0275D4A53,VTS,1,,2013-02-04 19:21:00,2013-02-04 19:23:00,2,120,.63,-73.978386,40.783268,-73.973511,40.789562
758FE3823459A49A24051D260415E866,3A384A7AFC73FCB52299238881FAED01,VTS,1,,2013-02-09 17:19:00,2013-02-09 17:40:00,3,1260,4.10,-73.987503,40.759056,-74.008133,40.722561
CD2922BF699978BB6DEBD8524FD6CD2A,E218E9931199C937EA45E9884C761BB9,VTS,1,,2013-02-09 17:30:00,2013-02-09 17:40:00,1,600,2.89,-73.988106,40.749428,-73.956024,40.767647
485B495474BFE4371ACDB5CB6B36E0DC,4B20F8E7B439DCEC517EEAFF80A3902D,VTS,1,,2013-02-07 07:58:00,2013-02-07 08:14:00,1,960,5.47,-74.006981,40.70528,-73.974609,40.755219
E8A1DA44B99DA27ED67EBC5C553573D4,1B4F0F8E3F689BE327FA584B20C3AC8F,VTS,1,,2013-02-04 19:03:00,2013-02-04 19:14:00,2,660,3.39,-73.998169,40.756104,-74.016159,40.717289
D345D558D1922836418890C90E375DBD,86F414E1BEC52D3F50A7C81EFEFB00D1,VTS,1,,2013-02-09 17:46:00,2013-02-09 17:53:00,1,420,1.49,-74.000168,40.758327,-73.9851,40.768799
CC06A75F16AACDA8B33E868B2216E3A9,587781133D18A0967B553D5AD2F6BDAC,VTS,1,,2013-02-07 08:22:00,2013-02-07 08:26:00,2,240,1.22,-73.96048,40.7705,-73.953934,40.78294
BEA5A07E7B365D7F65CE82F195171FAE,865E35B2BED84EDD9F237987D883CEC1,VTS,1,,2013-02-07 08:15:00,2013-02-07 08:24:00,2,540,2.08,-73.981331,40.781109,-73.964806,40.806767
ABA137B75D5BA45ADF7D1C013899391F,EB5E81B83F531968EBE7629091D568E0,VTS,1,,2013-02-07 08:12:00,2013-02-07 08:21:00,1,540,1.25,-73.97908,40.765583,-73.960678,40.761478
1527A3C0B3F4E6448E5D7D0505F2FE6B,0ADEFBFB86D1393BAF6650724EE71874,VTS,1,,2013-02-09 17:48:00,2013-02-09 17:55:00,6,420,2.13,-73.99469,40.740257,-73.973785,40.730907
0ED6E75F63147E2D8D67F85600816F15,18E0F4F112D4D4F8CD33F122F59D42CC,VTS,1,,2013-02-09 17:44:00,2013-02-09 17:49:00,3,300,.87,-73.975914,40.756691,-73.966316,40.758129
25C658F4C40A8699C1A363391813FB7A,181D6924F0D9DAD0588CC320A4CECBAE,VTS,1,,2013-02-09 17:36:00,2013-02-09 17:45:00,5,540,1.81,-73.998238,40.745987,-73.987015,40.729927
00D07524C1482FF5A3CB0932BE29003E,7BBD7E1C61757F8B66F1F478E4D743FD,VTS,1,,2013-02-09 17:53:00,2013-02-09 18:17:00,1,1440,3.67,-73.977798,40.764954,-73.997169,40.72253
8E451B59304A1EB9CBAD1D55786C08E0,700D79E5197AF04C1E72B282A67F8547,VTS,1,,2013-02-04 18:49:00,2013-02-04 19:00:00,1,660,.82,-73.986633,40.742683,-73.995445,40.74403
C9B509CFF20466168DD972EE73A06037,E404488D445B78A13126DE231123C9B0,VTS,1,,2013-02-07 08:14:00,2013-02-07 08:28:00,1,840,2.30,-73.985435,40.735245,-73.988022,40.758907
FD5E3758B9BA80F962A759ED4B1DE76A,FCBB18088A4C28F80376589E3BB3DC2E,VTS,1,,2013-02-09 17:19:00,2013-02-09 17:35:00,1,960,2.09,-73.980576,40.748123,-73.991814,40.724808
ABA35D2B038DCFBE042FB77F6DC49C88,8DE33EF3E5CB7001FBEEF2C47015A082,VTS,1,,2013-02-09 17:18:00,2013-02-09 17:32:00,2,840,2.72,-73.97831,40.752514,-73.951599,40.773716
6113FE49B324EB3204593A5D97F4A171,97CAD4731C5225C8A0C0633FA00972A3,VTS,1,,2013-02-07 08:32:00,2013-02-07 08:37:00,6,300,1.13,-73.98867,40.722996,-73.979439,40.735516
A5179D5A72336EEDFDF90C60CAE1EA6F,A85B8B27EB885A661EF9E3E4E260EFCE,VTS,1,,2013-02-07 07:45:00,2013-02-07 08:07:00,1,1320,8.80,-73.947868,40.782143,-74.012817,40.711021
8D470DE5FF33D546CD369C1803371898,5CB6D097928C9010023A94D1DC56E418,VTS,1,,2013-02-09 17:25:00,2013-02-09 17:37:00,2,720,3.54,-74.01506,40.715813,-73.988007,40.745228
39EBD6484D03EF51127B8B7D6A14C172,3A3A6D860E62B08B3DBF3F0F84893173,VTS,1,,2013-02-04 19:36:00,2013-02-04 19:46:00,1,600,1.71,-73.974922,40.761028,-73.981339,40.779228
31C2C50FA84F7E5895D7344EBD38269A,05E2CCEDF136D2CCA2AAEE74B60ACB9D,VTS,1,,2013-02-07 07:42:00,2013-02-07 07:48:00,1,360,.92,-73.984711,40.748112,-73.97657,40.741901
C922EBA2C57BFB7683EF4457D08842D7,F8EAB0C36FD9AC5F13D818B25D3EC2B2,VTS,1,,2013-02-07 08:25:00,2013-02-07 08:39:00,5,840,1.69,-73.991753,40.749355,-73.976387,40.744331
8107B2DEB1021A2F8494A9CCDB0F41D2,EDCB5CECB55262BA34A4FAC82D60E763,VTS,1,,2013-02-04 18:52:00,2013-02-04 18:59:00,5,420,1.33,-73.975525,40.755684,-73.962013,40.767002
3BB071005E2AB8311F1EC1225430A047,0A00CB2B02F6563BC0CA82968ED497AC,VTS,1,,2013-02-09 17:09:00,2013-02-09 17:13:00,1,240,.52,-73.988312,40.774426,-73.988312,40.774426
DA5F61E543A25EE2E6935EAC5B3C58B7,4D6F06069B63F195C39E6D82B0D6CB26,VTS,1,,2013-02-04 18:40:00,2013-02-04 18:46:00,1,360,.50,-73.971001,40.75605,-73.972527,40.760857
59C232188382C25A5F0D4FC6FDD5999F,B4B6B39CF21F17B6F95FD91FC48FDDB5,VTS,1,,2013-02-04 18:44:00,2013-02-04 18:47:00,4,180,.72,-73.937721,40.797199,-73.945412,40.793476
F9BF1B2EFE03D034E2B4A9E798F8A6B2,59BA9D387A4ED2C7C3857828DCFF0B85,VTS,1,,2013-02-04 19:24:00,2013-02-04 19:27:00,1,180,.52,-73.979645,40.784618,-73.975182,40.790169
8E1D3F890D507E2E7B7D16C081DD4169,53569B84D7F813E2FEFC2D5369C4FA73,VTS,1,,2013-02-04 19:08:00,2013-02-04 19:24:00,2,960,6.69,-74.004349,40.747665,-73.988533,40.666496
9C79E336DE8988E71F83F98D4E9210DF,74977945228F4F9ED83F010E72F2456F,VTS,1,,2013-02-07 07:57:00,2013-02-07 08:04:00,3,420,1.47,-73.960228,40.770241,-73.976212,40.759506
35C926E90ACF71B5DDD229B497FCE4EE,BA0F5B909A404D6B766A77F674CB9C6C,VTS,1,,2013-02-09 17:52:00,2013-02-09 17:57:00,2,300,.54,-73.970444,40.764713,-73.964394,40.764816
00EEA9525C3C7B6DF582BFBDBB938A7D,B2DE76E986CD74B5DCB492BE0518D916,VTS,1,,2013-02-09 17:24:00,2013-02-09 17:28:00,1,240,1.46,-73.997536,40.75663,-73.98407,40.773937
